COMID,order_,watershed,subbasin,region
9089319,2,south_america,geoglows,East_Atlantic
9089320,1,south_america,geoglows,East_Atlantic
9089323,1,south_america,geoglows,La_Plata_River
9089324,2,south_america,geoglows,La_Plata_River
9089325,1,south_america,geoglows,La_Plata_River
9089329,1,south_america,geoglows,La_Plata_River
9089330,1,south_america,geoglows,East_Atlantic
9089332,1,south_america,geoglows,La_Plata_River
9089333,2,south_america,geoglows,East_Atlantic
9089334,1,south_america,geoglows,East_Atlantic
9089335,2,south_america,geoglows,Tocantins_River
9089336,1,south_america,geoglows,East_Atlantic
9089338,1,south_america,geoglows,East_Atlantic
9089339,1,south_america,geoglows,La_Plata_River
9089340,1,south_america,geoglows,East_Atlantic
9089341,2,south_america,geoglows,East_Atlantic
9089344,1,south_america,geoglows,East_Atlantic
9089345,1,south_america,geoglows,East_Atlantic
9089346,4,south_america,geoglows,East_Atlantic
9089347,4,south_america,geoglows,East_Atlantic
9089355,1,south_america,geoglows,Tocantins_River
9089356,1,south_america,geoglows,East_Atlantic
9089360,3,south_america,geoglows,Tocantins_River
9089361,1,south_america,geoglows,East_Atlantic
9089362,1,south_america,geoglows,East_Atlantic
9089363,2,south_america,geoglows,East_Atlantic
9089364,1,south_america,geoglows,Tocantins_River
9089365,3,south_america,geoglows,La_Plata_River
9089366,1,south_america,geoglows,La_Plata_River
9089367,3,south_america,geoglows,La_Plata_River
9089368,2,south_america,geoglows,Tocantins_River
9089369,1,south_america,geoglows,Tocantins_River
9089370,2,south_america,geoglows,La_Plata_River
9089371,3,south_america,geoglows,La_Plata_River
9089373,3,south_america,geoglows,Tocantins_River
9089375,1,south_america,geoglows,Tocantins_River
9089376,1,south_america,geoglows,La_Plata_River
9089377,4,south_america,geoglows,East_Atlantic
9089378,1,south_america,geoglows,Tocantins_River
9089379,2,south_america,geoglows,La_Plata_River
9089380,1,south_america,geoglows,East_Atlantic
9089385,1,south_america,geoglows,La_Plata_River
9089386,1,south_america,geoglows,La_Plata_River
9089390,3,south_america,geoglows,Tocantins_River
9089391,1,south_america,geoglows,La_Plata_River
9089392,2,south_america,geoglows,La_Plata_River
9089393,1,south_america,geoglows,La_Plata_River
9089396,1,south_america,geoglows,La_Plata_River
9089397,1,south_america,geoglows,East_Atlantic
9089398,1,south_america,geoglows,La_Plata_River
9089400,3,south_america,geoglows,Tocantins_River
9089401,1,south_america,geoglows,Tocantins_River
9089404,1,south_america,geoglows,East_Atlantic
9089405,4,south_america,geoglows,East_Atlantic
9089406,1,south_america,geoglows,East_Atlantic
9089409,1,south_america,geoglows,La_Plata_River
9089410,2,south_america,geoglows,Tocantins_River
9089411,1,south_america,geoglows,Tocantins_River
9089412,3,south_america,geoglows,La_Plata_River
9089413,4,south_america,geoglows,East_Atlantic
9089414,1,south_america,geoglows,East_Atlantic
9089417,2,south_america,geoglows,La_Plata_River
9089418,1,south_america,geoglows,East_Atlantic
9089420,1,south_america,geoglows,East_Atlantic
9089421,1,south_america,geoglows,East_Atlantic
9089423,1,south_america,geoglows,Tocantins_River
9089424,1,south_america,geoglows,East_Atlantic
9089425,1,south_america,geoglows,La_Plata_River
9089426,3,south_america,geoglows,La_Plata_River
9089427,1,south_america,geoglows,La_Plata_River
9089429,3,south_america,geoglows,East_Atlantic
9089430,3,south_america,geoglows,La_Plata_River
9089431,4,south_america,geoglows,La_Plata_River
9089433,3,south_america,geoglows,La_Plata_River
9089434,4,south_america,geoglows,La_Plata_River
9089435,1,south_america,geoglows,East_Atlantic
9089437,1,south_america,geoglows,La_Plata_River
9089438,1,south_america,geoglows,La_Plata_River
9089439,3,south_america,geoglows,La_Plata_River
9089440,2,south_america,geoglows,East_Atlantic
9089442,5,south_america,geoglows,East_Atlantic
9089443,3,south_america,geoglows,East_Atlantic
9089444,1,south_america,geoglows,East_Atlantic
9089445,2,south_america,geoglows,East_Atlantic
9089446,4,south_america,geoglows,East_Atlantic
9089452,1,south_america,geoglows,Tocantins_River
9089453,2,south_america,geoglows,Tocantins_River
9089454,2,south_america,geoglows,La_Plata_River
9089455,1,south_america,geoglows,La_Plata_River
9089456,2,south_america,geoglows,Tocantins_River
9089457,5,south_america,geoglows,East_Atlantic
9089459,1,south_america,geoglows,East_Atlantic
9089460,4,south_america,geoglows,East_Atlantic
9089461,5,south_america,geoglows,East_Atlantic
9089462,1,south_america,geoglows,East_Atlantic
9089464,2,south_america,geoglows,East_Atlantic
9089465,5,south_america,geoglows,La_Plata_River
9089466,1,south_america,geoglows,East_Atlantic
9089467,2,south_america,geoglows,East_Atlantic
9089469,2,south_america,geoglows,La_Plata_River
9089470,2,south_america,geoglows,Tocantins_River
9089471,2,south_america,geoglows,East_Atlantic
9089473,1,south_america,geoglows,La_Plata_River
9089476,2,south_america,geoglows,La_Plata_River
9089477,1,south_america,geoglows,La_Plata_River
9089478,2,south_america,geoglows,La_Plata_River
9089479,1,south_america,geoglows,La_Plata_River
9089480,1,south_america,geoglows,Tocantins_River
9089481,1,south_america,geoglows,Tocantins_River
9089482,1,south_america,geoglows,Tocantins_River
9089483,4,south_america,geoglows,East_Atlantic
9089484,4,south_america,geoglows,East_Atlantic
9089487,2,south_america,geoglows,Tocantins_River
9089492,2,south_america,geoglows,La_Plata_River
9089493,2,south_america,geoglows,East_Atlantic
9089496,2,south_america,geoglows,La_Plata_River
9089497,1,south_america,geoglows,East_Atlantic
9089499,1,south_america,geoglows,East_Atlantic
9089500,4,south_america,geoglows,East_Atlantic
9089502,1,south_america,geoglows,La_Plata_River
9089505,2,south_america,geoglows,Tocantins_River
9089506,1,south_america,geoglows,East_Atlantic
9089508,2,south_america,geoglows,La_Plata_River
9089510,1,south_america,geoglows,East_Atlantic
9089513,1,south_america,geoglows,La_Plata_River
9089514,1,south_america,geoglows,La_Plata_River
9089517,1,south_america,geoglows,La_Plata_River
9089519,1,south_america,geoglows,La_Plata_River
9089520,3,south_america,geoglows,La_Plata_River
9089521,2,south_america,geoglows,La_Plata_River
9089522,4,south_america,geoglows,East_Atlantic
9089525,2,south_america,geoglows,La_Plata_River
9089526,1,south_america,geoglows,La_Plata_River
9089531,5,south_america,geoglows,La_Plata_River
9089532,1,south_america,geoglows,La_Plata_River
9089533,3,south_america,geoglows,Tocantins_River
9089534,1,south_america,geoglows,East_Atlantic
9089536,5,south_america,geoglows,La_Plata_River
9089537,1,south_america,geoglows,La_Plata_River
9089538,1,south_america,geoglows,Tocantins_River
9089539,2,south_america,geoglows,East_Atlantic
9089540,1,south_america,geoglows,East_Atlantic
9089542,2,south_america,geoglows,Tocantins_River
9089549,1,south_america,geoglows,Tocantins_River
9089550,1,south_america,geoglows,La_Plata_River
9089551,4,south_america,geoglows,East_Atlantic
9089556,1,south_america,geoglows,La_Plata_River
9089557,2,south_america,geoglows,La_Plata_River
9089560,1,south_america,geoglows,La_Plata_River
9089561,1,south_america,geoglows,La_Plata_River
9089562,2,south_america,geoglows,East_Atlantic
9089563,1,south_america,geoglows,La_Plata_River
9089564,1,south_america,geoglows,La_Plata_River
9089567,1,south_america,geoglows,Tocantins_River
9089568,1,south_america,geoglows,La_Plata_River
9089569,1,south_america,geoglows,La_Plata_River
9089570,1,south_america,geoglows,East_Atlantic
9089571,1,south_america,geoglows,East_Atlantic
9089573,1,south_america,geoglows,Tocantins_River
9089574,1,south_america,geoglows,La_Plata_River
9089575,2,south_america,geoglows,La_Plata_River
9089576,2,south_america,geoglows,East_Atlantic
9089579,2,south_america,geoglows,Tocantins_River
9089583,1,south_america,geoglows,Tocantins_River
9089584,3,south_america,geoglows,La_Plata_River
9089585,4,south_america,geoglows,East_Atlantic
9089586,2,south_america,geoglows,Tocantins_River
9089588,4,south_america,geoglows,Tocantins_River
9089589,1,south_america,geoglows,La_Plata_River
9089591,1,south_america,geoglows,Tocantins_River
9089592,3,south_america,geoglows,La_Plata_River
9089593,2,south_america,geoglows,La_Plata_River
9089594,1,south_america,geoglows,Tocantins_River
9089595,2,south_america,geoglows,La_Plata_River
9089596,1,south_america,geoglows,East_Atlantic
9089599,2,south_america,geoglows,East_Atlantic
9089600,1,south_america,geoglows,East_Atlantic
9089601,5,south_america,geoglows,East_Atlantic
9089602,2,south_america,geoglows,La_Plata_River
9089603,1,south_america,geoglows,La_Plata_River
9089605,4,south_america,geoglows,La_Plata_River
9089606,2,south_america,geoglows,La_Plata_River
9089607,3,south_america,geoglows,La_Plata_River
9089608,1,south_america,geoglows,La_Plata_River
9089609,2,south_america,geoglows,La_Plata_River
9089610,1,south_america,geoglows,East_Atlantic
9089613,1,south_america,geoglows,Tocantins_River
9089614,1,south_america,geoglows,East_Atlantic
9089616,1,south_america,geoglows,East_Atlantic
9089617,1,south_america,geoglows,La_Plata_River
9089618,3,south_america,geoglows,East_Atlantic
9089622,1,south_america,geoglows,La_Plata_River
9089623,2,south_america,geoglows,La_Plata_River
9089624,1,south_america,geoglows,East_Atlantic
9089626,1,south_america,geoglows,East_Atlantic
9089627,2,south_america,geoglows,East_Atlantic
9089628,1,south_america,geoglows,La_Plata_River
9089629,4,south_america,geoglows,East_Atlantic
9089630,1,south_america,geoglows,East_Atlantic
9089634,3,south_america,geoglows,La_Plata_River
9089636,1,south_america,geoglows,La_Plata_River
9089637,1,south_america,geoglows,La_Plata_River
9089638,1,south_america,geoglows,Tocantins_River
9089639,5,south_america,geoglows,East_Atlantic
9089640,3,south_america,geoglows,East_Atlantic
9089645,1,south_america,geoglows,La_Plata_River
9089646,1,south_america,geoglows,La_Plata_River
9089647,2,south_america,geoglows,East_Atlantic
9089648,5,south_america,geoglows,East_Atlantic
9089652,1,south_america,geoglows,La_Plata_River
9089653,1,south_america,geoglows,East_Atlantic
9089654,1,south_america,geoglows,East_Atlantic
9089655,4,south_america,geoglows,East_Atlantic
9089658,1,south_america,geoglows,East_Atlantic
9089663,1,south_america,geoglows,La_Plata_River
9089664,1,south_america,geoglows,East_Atlantic
9089667,4,south_america,geoglows,La_Plata_River
9089668,1,south_america,geoglows,La_Plata_River
9089671,1,south_america,geoglows,La_Plata_River
9089672,2,south_america,geoglows,East_Atlantic
9089674,1,south_america,geoglows,La_Plata_River
9089677,2,south_america,geoglows,La_Plata_River
9089678,2,south_america,geoglows,La_Plata_River
9089682,3,south_america,geoglows,East_Atlantic
9089685,4,south_america,geoglows,Tocantins_River
9089686,1,south_america,geoglows,East_Atlantic
9089688,4,south_america,geoglows,La_Plata_River
9089690,1,south_america,geoglows,East_Atlantic
9089691,3,south_america,geoglows,La_Plata_River
9089692,1,south_america,geoglows,East_Atlantic
9089693,1,south_america,geoglows,East_Atlantic
9089694,2,south_america,geoglows,La_Plata_River
9089695,3,south_america,geoglows,La_Plata_River
9089698,2,south_america,geoglows,Tocantins_River
9089699,3,south_america,geoglows,East_Atlantic
9089701,2,south_america,geoglows,Tocantins_River
9089704,1,south_america,geoglows,Tocantins_River
9089705,1,south_america,geoglows,East_Atlantic
9089706,1,south_america,geoglows,East_Atlantic
9089707,1,south_america,geoglows,La_Plata_River
9089709,1,south_america,geoglows,La_Plata_River
9089710,4,south_america,geoglows,La_Plata_River
9089711,5,south_america,geoglows,La_Plata_River
9089712,5,south_america,geoglows,East_Atlantic
9089713,5,south_america,geoglows,East_Atlantic
9089714,1,south_america,geoglows,East_Atlantic
9089717,1,south_america,geoglows,East_Atlantic
9089720,2,south_america,geoglows,East_Atlantic
9089723,2,south_america,geoglows,La_Plata_River
9089724,1,south_america,geoglows,La_Plata_River
9089725,2,south_america,geoglows,East_Atlantic
9089726,1,south_america,geoglows,Tocantins_River
9089727,1,south_america,geoglows,La_Plata_River
9089728,1,south_america,geoglows,East_Atlantic
9089733,2,south_america,geoglows,La_Plata_River
9089736,1,south_america,geoglows,La_Plata_River
9089740,2,south_america,geoglows,Tocantins_River
9089742,2,south_america,geoglows,La_Plata_River
9089743,1,south_america,geoglows,La_Plata_River
9089745,1,south_america,geoglows,La_Plata_River
9089752,2,south_america,geoglows,East_Atlantic
9089755,1,south_america,geoglows,Tocantins_River
9089756,2,south_america,geoglows,Tocantins_River
9089757,1,south_america,geoglows,La_Plata_River
9089758,3,south_america,geoglows,La_Plata_River
9089759,2,south_america,geoglows,La_Plata_River
9089760,2,south_america,geoglows,La_Plata_River
9089762,1,south_america,geoglows,La_Plata_River
9089763,1,south_america,geoglows,East_Atlantic
9089764,2,south_america,geoglows,La_Plata_River
9089765,1,south_america,geoglows,La_Plata_River
9089768,1,south_america,geoglows,East_Atlantic
9089769,1,south_america,geoglows,East_Atlantic
9089771,1,south_america,geoglows,East_Atlantic
9089775,1,south_america,geoglows,Tocantins_River
9089776,3,south_america,geoglows,East_Atlantic
9089777,1,south_america,geoglows,East_Atlantic
9089780,1,south_america,geoglows,La_Plata_River
9089783,3,south_america,geoglows,La_Plata_River
9089786,1,south_america,geoglows,La_Plata_River
9089787,2,south_america,geoglows,La_Plata_River
9089788,4,south_america,geoglows,East_Atlantic
9089791,3,south_america,geoglows,La_Plata_River
9089792,3,south_america,geoglows,La_Plata_River
9089793,2,south_america,geoglows,Tocantins_River
9089794,3,south_america,geoglows,Tocantins_River
9089795,1,south_america,geoglows,Tocantins_River
9089796,2,south_america,geoglows,East_Atlantic
9089799,3,south_america,geoglows,La_Plata_River
9089800,2,south_america,geoglows,La_Plata_River
9089801,2,south_america,geoglows,Tocantins_River
9089804,2,south_america,geoglows,Tocantins_River
9089806,4,south_america,geoglows,Tocantins_River
9089807,2,south_america,geoglows,Tocantins_River
9089808,2,south_america,geoglows,East_Atlantic
9089809,2,south_america,geoglows,East_Atlantic
9089810,1,south_america,geoglows,La_Plata_River
9089811,1,south_america,geoglows,La_Plata_River
9089812,1,south_america,geoglows,Tocantins_River
9089813,2,south_america,geoglows,La_Plata_River
9089814,1,south_america,geoglows,East_Atlantic
9089815,2,south_america,geoglows,La_Plata_River
9089816,1,south_america,geoglows,Tocantins_River
9089817,1,south_america,geoglows,Tocantins_River
9089818,2,south_america,geoglows,East_Atlantic
9089819,5,south_america,geoglows,La_Plata_River
9089820,1,south_america,geoglows,East_Atlantic
9089821,1,south_america,geoglows,East_Atlantic
9089825,1,south_america,geoglows,Tocantins_River
9089828,2,south_america,geoglows,Tocantins_River
9089829,1,south_america,geoglows,East_Atlantic
9089831,4,south_america,geoglows,La_Plata_River
9089835,1,south_america,geoglows,Tocantins_River
9089836,2,south_america,geoglows,Tocantins_River
9089837,1,south_america,geoglows,La_Plata_River
9089838,1,south_america,geoglows,Tocantins_River
9089839,1,south_america,geoglows,East_Atlantic
9089840,1,south_america,geoglows,Tocantins_River
9089841,5,south_america,geoglows,East_Atlantic
9089842,1,south_america,geoglows,East_Atlantic
9089847,3,south_america,geoglows,East_Atlantic
9089849,5,south_america,geoglows,East_Atlantic
9089850,4,south_america,geoglows,East_Atlantic
9089854,1,south_america,geoglows,La_Plata_River
9089861,5,south_america,geoglows,La_Plata_River
9089862,4,south_america,geoglows,La_Plata_River
9089863,1,south_america,geoglows,Tocantins_River
9089864,1,south_america,geoglows,Tocantins_River
9089867,1,south_america,geoglows,East_Atlantic
9089868,3,south_america,geoglows,La_Plata_River
9089871,1,south_america,geoglows,La_Plata_River
9089872,1,south_america,geoglows,East_Atlantic
9089877,3,south_america,geoglows,La_Plata_River
9089878,2,south_america,geoglows,Tocantins_River
9089879,2,south_america,geoglows,La_Plata_River
9089880,4,south_america,geoglows,East_Atlantic
9089881,1,south_america,geoglows,East_Atlantic
9089882,2,south_america,geoglows,East_Atlantic
9089883,1,south_america,geoglows,East_Atlantic
9089884,1,south_america,geoglows,La_Plata_River
9089885,1,south_america,geoglows,East_Atlantic
9089889,1,south_america,geoglows,La_Plata_River
9089891,4,south_america,geoglows,Tocantins_River
9089896,3,south_america,geoglows,Tocantins_River
9089897,2,south_america,geoglows,La_Plata_River
9089898,5,south_america,geoglows,East_Atlantic
9089899,2,south_america,geoglows,East_Atlantic
9089900,2,south_america,geoglows,La_Plata_River
9089901,1,south_america,geoglows,East_Atlantic
9089902,1,south_america,geoglows,East_Atlantic
9089905,1,south_america,geoglows,La_Plata_River
9089906,1,south_america,geoglows,East_Atlantic
9089907,2,south_america,geoglows,East_Atlantic
9089908,2,south_america,geoglows,East_Atlantic
9089910,1,south_america,geoglows,La_Plata_River
9089911,4,south_america,geoglows,La_Plata_River
9089913,2,south_america,geoglows,Tocantins_River
9089914,2,south_america,geoglows,East_Atlantic
9089915,3,south_america,geoglows,East_Atlantic
9089918,1,south_america,geoglows,East_Atlantic
9089921,1,south_america,geoglows,East_Atlantic
9089922,2,south_america,geoglows,East_Atlantic
9089924,1,south_america,geoglows,Tocantins_River
9089928,2,south_america,geoglows,East_Atlantic
9089929,3,south_america,geoglows,East_Atlantic
9089931,1,south_america,geoglows,La_Plata_River
9089934,3,south_america,geoglows,La_Plata_River
9089935,1,south_america,geoglows,East_Atlantic
9089936,2,south_america,geoglows,East_Atlantic
9089937,1,south_america,geoglows,La_Plata_River
9089938,4,south_america,geoglows,La_Plata_River
9089939,1,south_america,geoglows,East_Atlantic
9089942,5,south_america,geoglows,La_Plata_River
9089943,5,south_america,geoglows,East_Atlantic
9089944,1,south_america,geoglows,East_Atlantic
9089945,2,south_america,geoglows,East_Atlantic
9089946,1,south_america,geoglows,Tocantins_River
9089947,1,south_america,geoglows,Tocantins_River
9089948,3,south_america,geoglows,East_Atlantic
9089950,4,south_america,geoglows,East_Atlantic
9089951,3,south_america,geoglows,East_Atlantic
9089952,1,south_america,geoglows,East_Atlantic
9089955,3,south_america,geoglows,East_Atlantic
9089957,1,south_america,geoglows,La_Plata_River
9089958,1,south_america,geoglows,East_Atlantic
9089964,1,south_america,geoglows,East_Atlantic
9089970,1,south_america,geoglows,Tocantins_River
9089972,1,south_america,geoglows,La_Plata_River
9089973,2,south_america,geoglows,La_Plata_River
9089974,2,south_america,geoglows,Tocantins_River
9089975,1,south_america,geoglows,Tocantins_River
9089976,1,south_america,geoglows,East_Atlantic
9089978,1,south_america,geoglows,Tocantins_River
9089979,3,south_america,geoglows,East_Atlantic
9089981,3,south_america,geoglows,Tocantins_River
9089983,1,south_america,geoglows,La_Plata_River
9089984,4,south_america,geoglows,Tocantins_River
9089985,1,south_america,geoglows,East_Atlantic
9089986,2,south_america,geoglows,East_Atlantic
9089987,1,south_america,geoglows,East_Atlantic
9089988,2,south_america,geoglows,East_Atlantic
9089990,2,south_america,geoglows,Tocantins_River
9089991,3,south_america,geoglows,Tocantins_River
9089992,2,south_america,geoglows,Tocantins_River
9089993,1,south_america,geoglows,Tocantins_River
9089994,1,south_america,geoglows,East_Atlantic
9089996,1,south_america,geoglows,La_Plata_River
9089997,4,south_america,geoglows,La_Plata_River
9089998,2,south_america,geoglows,Tocantins_River
9089999,3,south_america,geoglows,East_Atlantic
9090000,3,south_america,geoglows,East_Atlantic
9090001,1,south_america,geoglows,East_Atlantic
9090002,2,south_america,geoglows,East_Atlantic
9090003,2,south_america,geoglows,Tocantins_River
9090006,3,south_america,geoglows,East_Atlantic
9090007,2,south_america,geoglows,Tocantins_River
9090008,5,south_america,geoglows,La_Plata_River
9090013,1,south_america,geoglows,La_Plata_River
9090014,1,south_america,geoglows,La_Plata_River
9090015,1,south_america,geoglows,La_Plata_River
9090016,1,south_america,geoglows,East_Atlantic
9090017,3,south_america,geoglows,East_Atlantic
9090018,1,south_america,geoglows,East_Atlantic
9090021,1,south_america,geoglows,La_Plata_River
9090022,1,south_america,geoglows,East_Atlantic
9090025,2,south_america,geoglows,La_Plata_River
9090026,2,south_america,geoglows,Tocantins_River
9090027,1,south_america,geoglows,East_Atlantic
9090028,2,south_america,geoglows,East_Atlantic
9090032,1,south_america,geoglows,La_Plata_River
9090033,1,south_america,geoglows,East_Atlantic
9090035,1,south_america,geoglows,East_Atlantic
9090037,1,south_america,geoglows,La_Plata_River
9090038,1,south_america,geoglows,La_Plata_River
9090039,3,south_america,geoglows,East_Atlantic
9090040,1,south_america,geoglows,East_Atlantic
9090045,2,south_america,geoglows,Tocantins_River
9090059,1,south_america,geoglows,La_Plata_River
9090060,3,south_america,geoglows,La_Plata_River
9090061,2,south_america,geoglows,La_Plata_River
9090062,1,south_america,geoglows,East_Atlantic
9090065,3,south_america,geoglows,East_Atlantic
9090068,4,south_america,geoglows,East_Atlantic
9090069,2,south_america,geoglows,La_Plata_River
9090070,1,south_america,geoglows,La_Plata_River
9090072,2,south_america,geoglows,La_Plata_River
9090075,1,south_america,geoglows,Tocantins_River
9090076,1,south_america,geoglows,La_Plata_River
9090077,4,south_america,geoglows,East_Atlantic
9090078,4,south_america,geoglows,East_Atlantic
9090079,1,south_america,geoglows,La_Plata_River
9090080,3,south_america,geoglows,East_Atlantic
9090082,1,south_america,geoglows,East_Atlantic
9090084,2,south_america,geoglows,Tocantins_River
9090085,2,south_america,geoglows,East_Atlantic
9090090,1,south_america,geoglows,East_Atlantic
9090092,3,south_america,geoglows,Tocantins_River
9090093,1,south_america,geoglows,La_Plata_River
9090098,1,south_america,geoglows,East_Atlantic
9090099,1,south_america,geoglows,East_Atlantic
9090101,2,south_america,geoglows,East_Atlantic
9090104,5,south_america,geoglows,La_Plata_River
9090105,1,south_america,geoglows,Tocantins_River
9090106,2,south_america,geoglows,Tocantins_River
9090107,1,south_america,geoglows,East_Atlantic
9090111,2,south_america,geoglows,La_Plata_River
9090112,1,south_america,geoglows,La_Plata_River
9090113,3,south_america,geoglows,La_Plata_River
9090114,2,south_america,geoglows,La_Plata_River
9090116,1,south_america,geoglows,East_Atlantic
9090118,2,south_america,geoglows,Tocantins_River
9090119,1,south_america,geoglows,East_Atlantic
9090120,1,south_america,geoglows,East_Atlantic
9090121,3,south_america,geoglows,East_Atlantic
9090125,5,south_america,geoglows,La_Plata_River
9090126,1,south_america,geoglows,Tocantins_River
9090128,1,south_america,geoglows,East_Atlantic
9090129,1,south_america,geoglows,Tocantins_River
9090130,1,south_america,geoglows,Tocantins_River
9090131,5,south_america,geoglows,East_Atlantic
9090132,1,south_america,geoglows,La_Plata_River
9090133,3,south_america,geoglows,East_Atlantic
9090134,1,south_america,geoglows,Tocantins_River
9090135,1,south_america,geoglows,East_Atlantic
9090139,1,south_america,geoglows,Tocantins_River
9090140,3,south_america,geoglows,East_Atlantic
9090141,1,south_america,geoglows,Tocantins_River
9090142,3,south_america,geoglows,La_Plata_River
9090147,4,south_america,geoglows,La_Plata_River
9090148,5,south_america,geoglows,East_Atlantic
9090153,1,south_america,geoglows,Tocantins_River
9090154,3,south_america,geoglows,La_Plata_River
9090160,3,south_america,geoglows,La_Plata_River
9090161,2,south_america,geoglows,La_Plata_River
9090164,2,south_america,geoglows,East_Atlantic
9090165,1,south_america,geoglows,East_Atlantic
9090167,1,south_america,geoglows,La_Plata_River
9090168,1,south_america,geoglows,Tocantins_River
9090170,3,south_america,geoglows,La_Plata_River
9090171,2,south_america,geoglows,East_Atlantic
9090175,1,south_america,geoglows,La_Plata_River
9090176,2,south_america,geoglows,La_Plata_River
9090177,3,south_america,geoglows,La_Plata_River
9090182,1,south_america,geoglows,La_Plata_River
9090183,1,south_america,geoglows,East_Atlantic
9090185,1,south_america,geoglows,La_Plata_River
9090186,1,south_america,geoglows,Tocantins_River
9090188,2,south_america,geoglows,East_Atlantic
9090189,1,south_america,geoglows,East_Atlantic
9090191,2,south_america,geoglows,La_Plata_River
9090192,1,south_america,geoglows,East_Atlantic
9090194,1,south_america,geoglows,East_Atlantic
9090195,1,south_america,geoglows,East_Atlantic
9090201,1,south_america,geoglows,La_Plata_River
9090202,3,south_america,geoglows,East_Atlantic
9090203,2,south_america,geoglows,East_Atlantic
9090206,1,south_america,geoglows,La_Plata_River
9090207,2,south_america,geoglows,Tocantins_River
9090213,2,south_america,geoglows,East_Atlantic
9090216,1,south_america,geoglows,Tocantins_River
9090217,1,south_america,geoglows,La_Plata_River
9090219,4,south_america,geoglows,East_Atlantic
9090220,3,south_america,geoglows,East_Atlantic
9090221,1,south_america,geoglows,East_Atlantic
9090224,4,south_america,geoglows,East_Atlantic
9090225,3,south_america,geoglows,East_Atlantic
9090226,1,south_america,geoglows,La_Plata_River
9090227,2,south_america,geoglows,La_Plata_River
9090228,1,south_america,geoglows,East_Atlantic
9090230,3,south_america,geoglows,East_Atlantic
9090231,1,south_america,geoglows,La_Plata_River
9090232,1,south_america,geoglows,East_Atlantic
9090234,1,south_america,geoglows,Tocantins_River
9090235,1,south_america,geoglows,La_Plata_River
9090236,1,south_america,geoglows,La_Plata_River
9090238,1,south_america,geoglows,East_Atlantic
9090240,1,south_america,geoglows,East_Atlantic
9090242,1,south_america,geoglows,La_Plata_River
9090243,3,south_america,geoglows,East_Atlantic
9090245,1,south_america,geoglows,La_Plata_River
9090246,1,south_america,geoglows,East_Atlantic
9090247,3,south_america,geoglows,East_Atlantic
9090249,1,south_america,geoglows,La_Plata_River
9090250,3,south_america,geoglows,La_Plata_River
9090251,2,south_america,geoglows,East_Atlantic
9090252,1,south_america,geoglows,East_Atlantic
9090259,1,south_america,geoglows,La_Plata_River
9090260,1,south_america,geoglows,La_Plata_River
9090261,1,south_america,geoglows,East_Atlantic
9090262,5,south_america,geoglows,East_Atlantic
9090265,1,south_america,geoglows,La_Plata_River
9090266,5,south_america,geoglows,La_Plata_River
9090267,1,south_america,geoglows,La_Plata_River
9090268,1,south_america,geoglows,La_Plata_River
9090269,4,south_america,geoglows,La_Plata_River
9090273,1,south_america,geoglows,La_Plata_River
9090274,1,south_america,geoglows,East_Atlantic
9090276,2,south_america,geoglows,East_Atlantic
9090279,2,south_america,geoglows,East_Atlantic
9090283,3,south_america,geoglows,La_Plata_River
9090287,1,south_america,geoglows,East_Atlantic
9090290,1,south_america,geoglows,La_Plata_River
9090291,1,south_america,geoglows,Tocantins_River
9090292,2,south_america,geoglows,Tocantins_River
9090293,1,south_america,geoglows,East_Atlantic
9090294,3,south_america,geoglows,East_Atlantic
9090295,2,south_america,geoglows,Tocantins_River
9090296,1,south_america,geoglows,Tocantins_River
9090297,2,south_america,geoglows,East_Atlantic
9090298,1,south_america,geoglows,East_Atlantic
9090299,4,south_america,geoglows,La_Plata_River
9090300,1,south_america,geoglows,East_Atlantic
9090301,2,south_america,geoglows,East_Atlantic
9090302,5,south_america,geoglows,La_Plata_River
9090304,1,south_america,geoglows,La_Plata_River
9090307,5,south_america,geoglows,La_Plata_River
9090308,1,south_america,geoglows,La_Plata_River
9090309,4,south_america,geoglows,La_Plata_River
9090310,1,south_america,geoglows,East_Atlantic
9090312,3,south_america,geoglows,East_Atlantic
9090313,5,south_america,geoglows,La_Plata_River
9090314,1,south_america,geoglows,La_Plata_River
9090315,1,south_america,geoglows,La_Plata_River
9090316,1,south_america,geoglows,East_Atlantic
9090317,1,south_america,geoglows,La_Plata_River
9090318,5,south_america,geoglows,La_Plata_River
9090319,1,south_america,geoglows,La_Plata_River
9090320,1,south_america,geoglows,La_Plata_River
9090321,2,south_america,geoglows,Tocantins_River
9090322,1,south_america,geoglows,East_Atlantic
9090323,1,south_america,geoglows,La_Plata_River
9090329,1,south_america,geoglows,La_Plata_River
9090331,2,south_america,geoglows,La_Plata_River
9090332,3,south_america,geoglows,East_Atlantic
9090336,1,south_america,geoglows,Tocantins_River
9090339,1,south_america,geoglows,La_Plata_River
9090341,1,south_america,geoglows,Tocantins_River
9090342,1,south_america,geoglows,Tocantins_River
9090344,4,south_america,geoglows,East_Atlantic
9090345,3,south_america,geoglows,East_Atlantic
9090346,1,south_america,geoglows,East_Atlantic
9090348,1,south_america,geoglows,La_Plata_River
9090349,2,south_america,geoglows,La_Plata_River
9090350,1,south_america,geoglows,East_Atlantic
9090351,4,south_america,geoglows,East_Atlantic
9090354,2,south_america,geoglows,East_Atlantic
9090356,1,south_america,geoglows,Tocantins_River
